23	-0.29156023019596067	0.025092340789150548	0	-0.0013897698040393203	0.0008076592108494512	0.00042
47	-0.5024504464013374	0.760721968897066	0	0.00440044640133741	0.001228031102934013	0.00042
52	-0.04599457396150936	0.05662551153365432	0	0.0004945739615093633	0.0007744884663456811	0.00042
WONB1	-2.1966844599137345	0.1565102913113632	0	-0.03495154008626544	0.0023427086886367854	0.00007
WONB9	0.17123118793810782	-0.8228028576809121	4.440892098500626e-16	0.0011508120618921869	-0.003554142319087905	0.0000699999999995559
WONB11	-1.8171418430226693	-0.016696083091300856	0	-0.028756156977330694	-0.000058916908699142845	0.00007
WONB14	1.4342406938352574	-0.1906092039315045	0	0.016462306164742646	-0.0022677960684955034	0.00007
WONB20	-1.3219640127931578	-0.20376307102706875	0	-0.015437987206842196	-0.0033559289729312436	0.00007
WONB24	-2.1134209987046226	0.48736191597872425	-4.440892098500626e-16	-0.03382900129537747	0.008873084021275734	0.00007000000000044408
WONB25	-1.2940205225762174	0.9722173345927253	0	-0.018607477423782548	0.014355665407274731	0.00007
WONB27	-0.6569006607955828	0.07334948425603706	0	-0.0016493392044171218	-0.0011404842560370637	0.00007
WONB28	2.27050514442101	-0.5482196800139648	0	0.03249185557899015	-0.007779319986035205	0.00007
WONB30	-1.6390270177143558	0.8280059590217307	0	-0.025349982285644224	0.012712040978269279	0.00007
WONB31	1.0225272563349244	-1.2626448091714806	-4.440892098500626e-16	0.012048743665075579	-0.016350190828519517	0.00007000000000044408
WONB32	-1.0110011049239618	-0.92178194305338	0	-0.012295895076038121	-0.01060505694661995	0.00007
WONB33	-0.37335733040330654	-0.516270422984918	0	-0.00032266959669347006	-0.0014785770150820277	0.00007
WONB34	0.590247441988898	1.2564784500032675	0	0.005642558011102028	0.016371549996732515	0.00007
WONB35	-1.6047831505520498	-1.1056112403819582	-4.440892098500626e-16	-0.02606284944795023	-0.016293759618041692	0.00007000000000044408
WONB37	-1.38703902938192	-0.5162188223036659	0	-0.018406970618080054	-0.004617177696334074	0.00007
WONB42	0.6012146450454929	-0.25693518386301556	4.440892098500626e-16	0.0026293549545071127	-0.0006268161369844538	0.0000699999999995559
WONB43	-1.326226862768596	-1.0527948646676117	-4.440892098500626e-16	-0.019370137231403906	-0.014520135332388273	0.00007000000000044408
